연도,분기,버스정류장ARS번호,00~06_승하차_승객수,06~11_승하차_승객수,11~14_승하차_승객수,14~17_승하차_승객수,17~21_승하차_승객수,21~24_승하차_승객수,X좌표,Y좌표,버스정류장_위경도_값
2020,4분기,23161,6627,55988,31130,38911,61366,28507,127.0378595,37.52285815,"37.52285815, 127.0378595"
2020,1분기,23162,1354,17516,9575,12062,20188,10767,127.0333561,37.52277,"37.52277, 127.0333561"
2020,2분기,23162,1606,17661,9579,12630,19921,11478,127.0333561,37.52277,"37.52277, 127.0333561"
2020,3분기,23162,1403,17984,10012,11501,19768,11836,127.0333561,37.52277,"37.52277, 127.0333561"
2020,4분기,23162,1098,16485,9510,11228,17315,11201,127.0333561,37.52277,"37.52277, 127.0333561"
2020,1분기,23163,704,12127,7355,9192,13082,6267,127.0333156,37.52566297,"37.52566297, 127.0333156"
2020,2분기,23163,528,11536,7292,9246,13524,6824,127.0333156,37.52566297,"37.52566297, 127.0333156"
2020,3분기,23163,505,12332,7767,9331,13933,6771,127.0333156,37.52566297,"37.52566297, 127.0333156"
2020,4분기,23163,425,11050,7034,8563,11402,6170,127.0333156,37.52566297,"37.52566297, 127.0333156"
2020,1분기,23164,1753,10726,7684,13930,23846,9566,127.0340115,37.52993047,"37.52993047, 127.0340115"
2020,2분기,23164,1956,10722,7579,14259,24635,10429,127.0340115,37.52993047,"37.52993047, 127.0340115"
2020,3분기,23164,2193,10985,7449,13964,24200,10837,127.0340115,37.52993047,"37.52993047, 127.0340115"
2020,4분기,23164,1878,10969,7804,14165,22651,10032,127.0340115,37.52993047,"37.52993047, 127.0340115"
2020,1분기,23165,1734,22850,12282,17296,32883,7967,127.0450602,37.52666225,"37.52666225, 127.0450602"
2020,2분기,23165,1815,23685,12278,16571,30737,8050,127.0450602,37.52666225,"37.52666225, 127.0450602"
2020,3분기,23165,2067,24261,12333,16156,30251,8183,127.0450602,37.52666225,"37.52666225, 127.0450602"
2020,4분기,23165,1934,23378,11909,15763,27752,7589,127.0450602,37.52666225,"37.52666225, 127.0450602"
2020,1분기,23166,15665,127279,48442,51444,95041,41460,127.0494492,37.52458315,"37.52458315, 127.0494492"
2020,2분기,23166,15193,120461,46178,49810,89804,40965,127.0494492,37.52458315,"37.52458315, 127.0494492"
2020,3분기,23166,15597,121243,46739,50594,92692,41061,127.0494492,37.52458315,"37.52458315, 127.0494492"
2020,4분기,23166,14655,121461,46502,50765,89263,37538,127.0494492,37.52458315,"37.52458315, 127.0494492"
2020,1분기,23167,12496,79840,39207,56395,124848,53940,127.0514193,37.52463363,"37.52463363, 127.0514193"
2020,2분기,23167,13649,78102,37320,54065,118391,51750,127.0514193,37.52463363,"37.52463363, 127.0514193"
2020,3분기,23167,13630,80053,38112,54211,117429,51584,127.0514193,37.52463363,"37.52463363, 127.0514193"
2020,4분기,23167,11585,76428,38304,55474,116936,49267,127.0514193,37.52463363,"37.52463363, 127.0514193"
2020,1분기,23168,6834,41742,15003,18454,33725,14804,127.0557493,37.52269588,"37.52269588, 127.0557493"
2020,2분기,23168,6926,41387,14700,18534,32393,14981,127.0557493,37.52269588,"37.52269588, 127.0557493"
2020,3분기,23168,5507,20667,7172,9747,15520,8348,127.0557493,37.52269588,"37.52269588, 127.0557493"
2020,4분기,23168,4339,18446,6315,8612,12697,7473,127.0557493,37.52269588,"37.52269588, 127.0557493"
2020,1분기,23169,16672,43597,20181,23184,55680,15946,127.0564041,37.52083279,"37.52083279, 127.0564041"
2020,2분기,23169,17197,42925,18736,23200,54077,15398,127.0564041,37.52083279,"37.52083279, 127.0564041"
2020,3분기,23169,17034,43117,19171,23548,53001,14545,127.0564041,37.52083279,"37.52083279, 127.0564041"
2020,4분기,23169,15214,40660,18843,22467,49950,12803,127.0564041,37.52083279,"37.52083279, 127.0564041"
2020,1분기,23170,8467,70203,19576,19546,43927,12062,127.0564041,37.52083279,"37.52083279, 127.0564041"
2020,2분기,23170,8231,63456,16180,19497,40347,10899,127.0564041,37.52083279,"37.52083279, 127.0564041"
2020,3분기,23170,8216,63306,15974,19839,39729,10327,127.0564041,37.52083279,"37.52083279, 127.0564041"
2020,4분기,23170,7130,58771,16443,18169,39198,9128,127.0564041,37.52083279,"37.52083279, 127.0564041"
2020,1분기,23171,3445,36004,10880,12093,18991,8916,127.056698,37.52097906,"37.52097906, 127.056698"
2020,2분기,23171,4211,32750,9016,10611,15763,6861,127.056698,37.52097906,"37.52097906, 127.056698"
2020,3분기,23171,4413,40876,13723,15544,24837,8907,127.056698,37.52097906,"37.52097906, 127.056698"
2020,4분기,23171,3517,39579,12951,14955,22951,7888,127.056698,37.52097906,"37.52097906, 127.056698"
2020,1분기,23172,4560,40303,15072,21976,75132,17976,127.0565165,37.52002279,"37.52002279, 127.0565165"
2020,2분기,23172,4272,37191,14241,21461,73149,16021,127.0565165,37.52002279,"37.52002279, 127.0565165"
2020,3분기,23172,4739,38820,14734,22241,75882,15745,127.0565165,37.52002279,"37.52002279, 127.0565165"
2020,4분기,23172,3948,36623,14034,21145,71906,14278,127.0565165,37.52002279,"37.52002279, 127.0565165"
2020,1분기,23173,2270,76373,22403,21458,40555,13548,127.0521193,37.51919735,"37.51919735, 127.0521193"
2020,2분기,23173,2228,72739,20100,20797,39831,12186,127.0521193,37.51919735,"37.51919735, 127.0521193"
2020,3분기,23173,2483,76325,21229,22373,39561,12082,127.0521193,37.51919735,"37.51919735, 127.0521193"
2020,4분기,23173,2300,71040,20452,21837,37502,10767,127.0521193,37.51919735,"37.51919735, 127.0521193"
2020,1분기,23174,641,30116,6841,6902,11099,3835,127.0499674,37.51948858,"37.51948858, 127.0499674"
2020,2분기,23174,824,28063,6958,6836,10589,3555,127.0499674,37.51948858,"37.51948858, 127.0499674"
2020,3분기,23174,812,29421,7371,7370,10532,3538,127.0499674,37.51948858,"37.51948858, 127.0499674"
2020,4분기,23174,797,27240,6752,6639,8861,3045,127.0499674,37.51948858,"37.51948858, 127.0499674"
2020,1분기,23175,793,25964,8914,9385,13804,4426,127.0479689,37.52338222,"37.52338222, 127.0479689"
2020,2분기,23175,1041,24969,8907,9441,13521,4490,127.0479689,37.52338222,"37.52338222, 127.0479689"
2020,3분기,23175,1058,26360,9533,9812,14394,4528,127.0479689,37.52338222,"37.52338222, 127.0479689"
2020,4분기,23175,990,24787,8451,9226,13617,4614,127.0479689,37.52338222,"37.52338222, 127.0479689"
2020,1분기,23176,3322,58098,32610,38280,53109,16159,127.0473904,37.51831422,"37.51831422, 127.0473904"
2020,2분기,23176,3394,56925,31341,39789,51771,15116,127.0473904,37.51831422,"37.51831422, 127.0473904"
2020,3분기,23176,3361,57792,31944,39983,52346,14378,127.0473904,37.51831422,"37.51831422, 127.0473904"
2020,4분기,23176,3407,52480,30662,37126,47745,13345,127.0473904,37.51831422,"37.51831422, 127.0473904"
2020,1분기,23177,2516,28528,14113,16739,31150,8610,127.0428409,37.51750335,"37.51750335, 127.0428409"
2020,2분기,23177,2421,26189,13655,16666,29519,7778,127.0428409,37.51750335,"37.51750335, 127.0428409"
2020,3분기,23177,2461,28314,14430,17601,31044,7810,127.0428409,37.51750335,"37.51750335, 127.0428409"
2020,4분기,23177,2462,26006,13690,16993,28725,6824,127.0428409,37.51750335,"37.51750335, 127.0428409"
2020,1분기,23178,2708,136928,35586,30477,41054,15027,127.0409445,37.51828467,"37.51828467, 127.0409445"
2020,2분기,23178,2830,128265,34609,29544,37841,14401,127.0409445,37.51828467,"37.51828467, 127.0409445"
2020,3분기,23178,2867,135518,35315,29748,37721,13809,127.0409445,37.51828467,"37.51828467, 127.0409445"
2020,4분기,23178,2567,129280,33001,27421,33992,12269,127.0409445,37.51828467,"37.51828467, 127.0409445"
2020,1분기,23180,2375,39663,14992,17154,31080,11184,127.044655,37.524013,"37.524013, 127.044655"
2020,2분기,23180,2694,39880,16227,17524,31068,10522,127.044655,37.524013,"37.524013, 127.044655"
2020,3분기,23180,2358,39934,15684,17398,30966,10782,127.044655,37.524013,"37.524013, 127.044655"
2020,4분기,23180,2397,37975,14988,17147,29132,10441,127.044655,37.524013,"37.524013, 127.044655"
2020,1분기,23181,6481,54819,33739,42238,66468,30771,127.0395189,37.52434187,"37.52434187, 127.0395189"
2020,2분기,23181,7215,54927,35031,43655,66094,30768,127.0395189,37.52434187,"37.52434187, 127.0395189"
2020,3분기,23181,6655,57869,37162,45101,69057,33334,127.0395189,37.52434187,"37.52434187, 127.0395189"
2020,4분기,23181,5620,56185,34034,43583,64253,31262,127.0395189,37.52434187,"37.52434187, 127.0395189"
2020,1분기,23182,2864,43354,16368,21482,43689,11112,127.0451104,37.52651764,"37.52651764, 127.0451104"
2020,2분기,23182,3269,43224,16423,22669,44066,10918,127.0451104,37.52651764,"37.52651764, 127.0451104"
2020,3분기,23182,3251,43929,16496,23466,43926,10502,127.0451104,37.52651764,"37.52651764, 127.0451104"
2020,4분기,23182,2884,41955,16334,22336,42298,9910,127.0451104,37.52651764,"37.52651764, 127.0451104"
2020,1분기,23183,1434,14904,7425,11256,24514,5880,127.0479939,37.52300522,"37.52300522, 127.0479939"
2020,2분기,23183,1320,14749,7587,10865,23897,5667,127.0479939,37.52300522,"37.52300522, 127.0479939"
2020,3분기,23183,1254,15613,8075,11283,25099,6182,127.0479939,37.52300522,"37.52300522, 127.0479939"
2020,4분기,23183,1323,14185,7657,10528,22891,5371,127.0479939,37.52300522,"37.52300522, 127.0479939"
2020,1분기,23184,454,5519,3014,4136,8774,1852,127.0493648,37.52031056,"37.52031056, 127.0493648"
2020,2분기,23184,533,5491,2793,4471,8178,1970,127.0493648,37.52031056,"37.52031056, 127.0493648"
2020,3분기,23184,517,5437,3081,4689,8903,1984,127.0493648,37.52031056,"37.52031056, 127.0493648"
2020,4분기,23184,538,4094,2966,4069,7284,1801,127.0493648,37.52031056,"37.52031056, 127.0493648"
2020,1분기,23185,1844,22002,11344,15055,24863,12323,127.0442635,37.52374883,"37.52374883, 127.0442635"
2020,2분기,23185,1812,21411,11318,14927,24468,11988,127.0442635,37.52374883,"37.52374883, 127.0442635"
2020,3분기,23185,1735,22805,11569,14754,23566,12505,127.0442635,37.52374883,"37.52374883, 127.0442635"
2020,4분기,23185,1458,21957,11750,14722,22621,11959,127.0442635,37.52374883,"37.52374883, 127.0442635"
2020,1분기,23186,2577,112668,23593,29775,75433,27900,127.0523142,37.51910104,"37.51910104, 127.0523142"
2020,2분기,23186,2281,103555,21070,28309,70903,26317,127.0523142,37.51910104,"37.51910104, 127.0523142"
2020,3분기,23186,2330,105464,22471,29197,71754,25974,127.0523142,37.51910104,"37.51910104, 127.0523142"
2020,4분기,23186,1991,98301,21984,28685,68021,24061,127.0523142,37.51910104,"37.51910104, 127.0523142"
2020,1분기,23187,1379,87861,19248,18299,27660,8946,127.0565011,37.51989657,"37.51989657, 127.0565011"
2020,2분기,23187,1550,85123,17283,18036,25152,8590,127.0565011,37.51989657,"37.51989657, 127.0565011"
2020,3분기,23187,1413,88780,17669,18844,25543,8091,127.0565011,37.51989657,"37.51989657, 127.0565011"
2020,4분기,23187,1088,85680,16587,17260,23203,6617,127.0565011,37.51989657,"37.51989657, 127.0565011"
2020,1분기,23188,1908,14639,8467,12118,37792,13201,127.0577252,37.519113,"37.519113, 127.0577252"
2020,2분기,23188,1846,15538,7661,10999,33492,10608,127.0577252,37.519113,"37.519113, 127.0577252"
2020,3분기,23188,1642,17967,7706,11202,33572,9306,127.0577252,37.519113,"37.519113, 127.0577252"
2020,4분기,23188,1354,17040,7246,10314,31742,7975,127.0577252,37.519113,"37.519113, 127.0577252"
2020,1분기,23189,14341,149351,54644,57141,110892,33173,127.0595929,37.51502307,"37.51502307, 127.0595929"
2020,2분기,23189,13467,142156,48554,54652,109255,31876,127.0595929,37.51502307,"37.51502307, 127.0595929"
2020,3분기,23189,13457,144842,50889,56567,110713,33199,127.0595929,37.51502307,"37.51502307, 127.0595929"
2020,4분기,23189,12717,139076,48676,54784,106852,30539,127.0595929,37.51502307,"37.51502307, 127.0595929"
2020,1분기,23190,1386,7457,4785,5543,7763,3228,127.0590209,37.51412121,"37.51412121, 127.0590209"
2020,2분기,23190,1156,6811,4432,4850,7301,3058,127.0590209,37.51412121,"37.51412121, 127.0590209"
2020,3분기,23190,1079,7176,4331,4870,7390,3273,127.0590209,37.51412121,"37.51412121, 127.0590209"
2020,4분기,23190,1058,6164,4012,4554,6594,2672,127.0590209,37.51412121,"37.51412121, 127.0590209"
2020,1분기,23191,520,4788,5465,6644,7791,3302,127.0576014,37.51368627,"37.51368627, 127.0576014"
2020,2분기,23191,525,4192,4771,5745,7331,2588,127.0576014,37.51368627,"37.51368627, 127.0576014"
2020,3분기,23191,591,4502,5199,5757,7659,3104,127.0576014,37.51368627,"37.51368627, 127.0576014"
2020,4분기,23191,422,3889,4568,5067,6318,2338,127.0576014,37.51368627,"37.51368627, 127.0576014"
2020,1분기,23192,10218,121155,49360,65391,154238,56579,127.0599463,37.51503593,"37.51503593, 127.0599463"
2020,2분기,23192,8667,120940,45659,59740,142372,48173,127.0599463,37.51503593,"37.51503593, 127.0599463"
2020,3분기,23192,9297,125514,47704,61767,144645,47404,127.0599463,37.51503593,"37.51503593, 127.0599463"
2020,4분기,23192,7716,121898,45996,59023,136566,42819,127.0599463,37.51503593,"37.51503593, 127.0599463"
2020,1분기,23193,995,27850,5325,5730,10065,3740,127.0623297,37.51452549,"37.51452549, 127.0623297"
2020,2분기,23193,910,25750,4875,5204,9476,3158,127.0623297,37.51452549,"37.51452549, 127.0623297"
2020,3분기,23193,728,25051,5106,5460,9989,3298,127.0623297,37.51452549,"37.51452549, 127.0623297"
2020,4분기,23193,649,25980,4836,5438,9074,2670,127.0623297,37.51452549,"37.51452549, 127.0623297"
2020,1분기,23194,374,14199,2014,2719,7749,2343,127.0647314,37.51493123,"37.51493123, 127.0647314"
2020,2분기,23194,430,13219,2047,2754,7312,2069,127.0647314,37.51493123,"37.51493123, 127.0647314"
2020,3분기,23194,377,13306,1849,2869,7069,2005,127.0647314,37.51493123,"37.51493123, 127.0647314"
2020,4분기,23194,439,11786,1744,2535,6638,1866,127.0647314,37.51493123,"37.51493123, 127.0647314"
2020,1분기,23195,69,2304,865,1822,4112,707,127.0655977,37.51251566,"37.51251566, 127.0655977"
2020,2분기,23195,90,2352,865,1561,3947,702,127.0655977,37.51251566,"37.51251566, 127.0655977"
2020,3분기,23195,84,2652,831,1694,4143,545,127.0655977,37.51251566,"37.51251566, 127.0655977"
2020,4분기,23195,92,2494,787,1593,3521,440,127.0655977,37.51251566,"37.51251566, 127.0655977"
2020,1분기,23196,15792,94275,30145,30221,48160,18131,127.0659525,37.50976687,"37.50976687, 127.0659525"
2020,2분기,23196,15809,89736,27442,28130,45638,16460,127.0659525,37.50976687,"37.50976687, 127.0659525"
2020,3분기,23196,15921,90509,29013,28694,45624,14845,127.0659525,37.50976687,"37.50976687, 127.0659525"
2020,4분기,23196,15368,82882,27299,27024,41919,13475,127.0659525,37.50976687,"37.50976687, 127.0659525"
2020,1분기,23197,16657,132964,53614,67259,138219,52795,127.0625198,37.51033827,"37.51033827, 127.0625198"
2020,2분기,23197,15923,130299,50139,63514,130307,47490,127.0625198,37.51033827,"37.51033827, 127.0625198"
2020,3분기,23197,16641,133266,52632,66568,132378,48664,127.0625198,37.51033827,"37.51033827, 127.0625198"
2020,4분기,23197,14878,128237,51388,64658,122879,44337,127.0625198,37.51033827,"37.51033827, 127.0625198"
2020,1분기,23198,10703,76756,37402,51318,83761,27485,127.061235,37.51198819,"37.51198819, 127.061235"
2020,2분기,23198,10660,71979,32909,46517,78838,25015,127.061235,37.51198819,"37.51198819, 127.061235"
2020,3분기,23198,11292,73408,36192,48481,79267,26835,127.061235,37.51198819,"37.51198819, 127.061235"
2020,4분기,23198,9930,69730,33449,45935,72353,21457,127.061235,37.51198819,"37.51198819, 127.061235"
2020,1분기,23199,4543,45735,21134,32314,63821,20816,127.0622365,37.51019192,"37.51019192, 127.0622365"
2020,2분기,23199,4328,43283,19371,30200,60445,17678,127.0622365,37.51019192,"37.51019192, 127.0622365"
2020,3분기,23199,4250,45706,20960,31921,62428,19971,127.0622365,37.51019192,"37.51019192, 127.0622365"
2020,4분기,23199,3822,39756,20127,30511,56784,15999,127.0622365,37.51019192,"37.51019192, 127.0622365"
2020,1분기,23200,2220,28334,13455,15154,20851,10319,127.0419166,37.51534181,"37.51534181, 127.0419166"
2020,2분기,23200,2167,26234,12111,15331,20080,10317,127.0419166,37.51534181,"37.51534181, 127.0419166"
2020,3분기,23200,2188,27067,12657,15822,20102,10659,127.0419166,37.51534181,"37.51534181, 127.0419166"
2020,4분기,23200,1732,24266,12386,15308,18195,9213,127.0419166,37.51534181,"37.51534181, 127.0419166"
2020,1분기,23201,26374,110736,38294,44657,66735,26776,127.0617469,37.50857596,"37.50857596, 127.0617469"
2020,2분기,23201,27934,107672,39187,43856,63727,24775,127.0617469,37.50857596,"37.50857596, 127.0617469"
2020,3분기,23201,27441,110362,39274,44042,64008,25751,127.0617469,37.50857596,"37.50857596, 127.0617469"
2020,4분기,23201,23868,101718,37755,41865,56963,21377,127.0617469,37.50857596,"37.50857596, 127.0617469"
2020,1분기,23202,2307,35967,15707,21970,69095,17252,127.0561922,37.50777932,"37.50777932, 127.0561922"
2020,2분기,23202,2307,35210,15390,22118,67037,16311,127.0561922,37.50777932,"37.50777932, 127.0561922"
2020,3분기,23202,2314,38764,16882,23266,67955,15153,127.0561922,37.50777932,"37.50777932, 127.0561922"
2020,4분기,23202,2117,35537,16814,22086,63399,14010,127.0561922,37.50777932,"37.50777932, 127.0561922"
2020,1분기,23203,1026,18544,9768,12638,29075,13234,127.0547854,37.51037087,"37.51037087, 127.0547854"
2020,2분기,23203,1027,17832,9767,12513,27509,12640,127.0547854,37.51037087,"37.51037087, 127.0547854"
2020,3분기,23203,981,19099,10425,13326,29002,12663,127.0547854,37.51037087,"37.51037087, 127.0547854"
2020,4분기,23203,974,16965,9787,13026,26280,11819,127.0547854,37.51037087,"37.51037087, 127.0547854"
2020,1분기,23204,460,10469,6876,8949,21535,7026,127.0519259,37.51573973,"37.51573973, 127.0519259"
2020,2분기,23204,500,10860,6099,8543,20283,6842,127.0519259,37.51573973,"37.51573973, 127.0519259"
2020,3분기,23204,482,12349,6677,9839,22218,7044,127.0519259,37.51573973,"37.51573973, 127.0519259"
2020,4분기,23204,463,11465,6631,9576,20336,6652,127.0519259,37.51573973,"37.51573973, 127.0519259"
2020,1분기,23205,2016,70397,22663,26352,37063,16735,127.0425829,37.51732938,"37.51732938, 127.0425829"
2020,2분기,23205,2390,65330,20966,25739,34617,15713,127.0425829,37.51732938,"37.51732938, 127.0425829"
2020,3분기,23205,2390,67321,22293,27199,35840,15405,127.0425829,37.51732938,"37.51732938, 127.0425829"
2020,4분기,23205,1965,64266,20831,25468,33234,13462,127.0425829,37.51732938,"37.51732938, 127.0425829"
2020,1분기,23206,1444,46568,25964,33179,42948,16010,127.047983,37.5183,"37.5183, 127.047983"
2020,2분기,23206,1478,46464,23891,33516,41203,15129,127.047983,37.5183,"37.5183, 127.047983"
2020,3분기,23206,1570,47681,24798,34068,42225,14599,127.047983,37.5183,"37.5183, 127.047983"
2020,4분기,23206,1468,44414,23903,32899,39363,13137,127.047983,37.5183,"37.5183, 127.047983"
2020,1분기,23207,618,27329,5693,4928,6941,2511,127.05082,37.517466,"37.517466, 127.05082"
2020,2분기,23207,517,27528,4808,5080,6911,2497,127.05082,37.517466,"37.517466, 127.05082"
2020,3분기,23207,596,28307,5153,5198,6634,2543,127.05082,37.517466,"37.517466, 127.05082"
2020,4분기,23207,475,27779,5164,5595,6496,2063,127.05082,37.517466,"37.517466, 127.05082"
2020,1분기,23208,611,12198,6158,6932,8125,2952,127.052114,37.515003,"37.515003, 127.052114"
2020,2분기,23208,597,12088,5271,8367,8666,2763,127.052114,37.515003,"37.515003, 127.052114"
2020,3분기,23208,707,13210,5914,9955,8768,2684,127.052114,37.515003,"37.515003, 127.052114"
2020,4분기,23208,608,12014,5882,9399,7776,2463,127.052114,37.515003,"37.515003, 127.052114"
2020,1분기,23209,1219,34349,8966,9552,13805,7045,127.0546557,37.51024565,"37.51024565, 127.0546557"
2020,2분기,23209,1132,32417,8362,9248,13264,6854,127.0546557,37.51024565,"37.51024565, 127.0546557"
2020,3분기,23209,1067,34845,8683,9729,13472,6649,127.0546557,37.51024565,"37.51024565, 127.0546557"
2020,4분기,23209,888,32015,8128,8986,11807,5502,127.0546557,37.51024565,"37.51024565, 127.0546557"
2020,1분기,23210,1409,23622,11390,12467,21575,7493,127.0515589,37.51259851,"37.51259851, 127.0515589"
2020,2분기,23210,1274,23245,11085,12351,19660,7003,127.0515589,37.51259851,"37.51259851, 127.0515589"
2020,3분기,23210,1215,24007,11450,13791,19977,6875,127.0515589,37.51259851,"37.51259851, 127.0515589"
2020,4분기,23210,1094,22318,10678,11731,17324,5888,127.0515589,37.51259851,"37.51259851, 127.0515589"
