STDR_YY_CD,TRDAR_SE_CD,TRDAR_SE_CD_NM,APT_HSMP_CO,AE_66_SQMT_BELO_HSHLD_CO,AE_66_SQMT_HSHLD_CO,AE_99_SQMT_HSHLD_CO,AE_132_SQMT_HSHLD_CO,AE_165_SQMT_HSHLD_CO,PC_1_HDMIL_BELO_HSHLD_CO,PC_1_HDMIL_HSHLD_CO,PC_2_HDMIL_HSHLD_CO,PC_3_HDMIL_HSHLD_CO,PC_4_HDMIL_HSHLD_CO,PC_5_HDMIL_HSHLD_CO,PC_6_HDMIL_ABOVE_HSHLD_CO,AVRG_AE,AVRG_MKTC,STDR_QU_CD,TRDAR_CD,TRDAR_CD_NM
2021,A,골목상권,90.0,969.0,203.0,1.0,3.0,0.0,21.0,478.0,402.0,112.0,96.0,67.0,0.0,48.0,208359338.0,4,2111042,거여역 1번(거여공원)
2021,A,골목상권,87.0,803.0,188.0,3.0,0.0,0.0,64.0,488.0,278.0,164.0,0.0,0.0,0.0,48.0,171625156.0,1,2111043,마천공원
2021,A,골목상권,87.0,803.0,188.0,3.0,0.0,0.0,64.0,488.0,278.0,164.0,0.0,0.0,0.0,48.0,171625156.0,2,2111043,마천공원
2021,A,골목상권,87.0,803.0,188.0,3.0,0.0,0.0,64.0,488.0,278.0,164.0,0.0,0.0,0.0,48.0,171625156.0,3,2111043,마천공원
2021,A,골목상권,89.0,840.0,188.0,3.0,0.0,0.0,73.0,505.0,246.0,68.0,93.0,46.0,0.0,47.0,172090844.0,4,2111043,마천공원
2021,A,골목상권,89.0,735.0,71.0,2.0,2.0,0.0,4.0,305.0,482.0,19.0,0.0,0.0,0.0,49.0,208618083.0,1,2111044,남천초등학교
2021,A,골목상권,89.0,735.0,71.0,2.0,2.0,0.0,4.0,305.0,482.0,19.0,0.0,0.0,0.0,49.0,208618083.0,2,2111044,남천초등학교
2021,A,골목상권,89.0,735.0,71.0,2.0,2.0,0.0,4.0,305.0,482.0,19.0,0.0,0.0,0.0,49.0,208618083.0,3,2111044,남천초등학교
2021,A,골목상권,89.0,735.0,71.0,2.0,2.0,0.0,3.0,255.0,495.0,55.0,2.0,0.0,0.0,49.0,221959168.0,4,2111044,남천초등학교
2021,A,골목상권,42.0,191.0,69.0,3.0,1.0,0.0,0.0,55.0,138.0,63.0,8.0,0.0,0.0,54.0,267879888.0,1,2111045,개미어린이공원
2021,A,골목상권,42.0,191.0,69.0,3.0,1.0,0.0,0.0,55.0,138.0,63.0,8.0,0.0,0.0,54.0,267879888.0,2,2111045,개미어린이공원
2021,A,골목상권,42.0,191.0,69.0,3.0,1.0,0.0,0.0,55.0,138.0,63.0,8.0,0.0,0.0,54.0,267879888.0,3,2111045,개미어린이공원
2021,A,골목상권,42.0,191.0,69.0,3.0,1.0,0.0,0.0,7.0,65.0,102.0,45.0,40.0,5.0,54.0,382487014.0,4,2111045,개미어린이공원
2021,A,골목상권,112.0,972.0,317.0,6.0,1.0,0.0,0.0,99.0,398.0,586.0,152.0,61.0,0.0,52.0,285568101.0,1,2111046,마천역(마천초등학교)
2021,A,골목상권,112.0,972.0,317.0,6.0,1.0,0.0,0.0,99.0,398.0,586.0,152.0,61.0,0.0,52.0,285568101.0,2,2111046,마천역(마천초등학교)
2021,A,골목상권,112.0,972.0,317.0,6.0,1.0,0.0,0.0,99.0,398.0,586.0,152.0,61.0,0.0,52.0,285568101.0,3,2111046,마천역(마천초등학교)
2021,A,골목상권,113.0,981.0,317.0,6.0,1.0,0.0,0.0,56.0,280.0,527.0,249.0,94.0,99.0,52.0,334444714.0,4,2111046,마천역(마천초등학교)
2021,A,골목상권,56.0,336.0,56.0,10.0,4.0,3.0,0.0,106.0,228.0,74.0,1.0,0.0,0.0,67.0,289638232.0,1,2111047,마천1치안센터
2021,A,골목상권,56.0,336.0,56.0,10.0,4.0,3.0,0.0,106.0,228.0,74.0,1.0,0.0,0.0,67.0,289638232.0,2,2111047,마천1치안센터
2021,A,골목상권,56.0,336.0,56.0,10.0,4.0,3.0,0.0,106.0,228.0,74.0,1.0,0.0,0.0,67.0,289638232.0,3,2111047,마천1치안센터
2021,A,골목상권,56.0,388.0,56.0,10.0,4.0,3.0,0.0,21.0,170.0,237.0,30.0,2.0,1.0,67.0,351458510.0,4,2111047,마천1치안센터
2021,A,골목상권,17.0,164.0,10.0,1.0,0.0,0.0,1.0,73.0,100.0,0.0,1.0,0.0,0.0,50.0,191937210.0,1,2111048,천호역 1번(천호문구완구거리)
2021,A,골목상권,17.0,164.0,10.0,1.0,0.0,0.0,1.0,73.0,100.0,0.0,1.0,0.0,0.0,50.0,191937210.0,2,2111048,천호역 1번(천호문구완구거리)
2021,A,골목상권,17.0,164.0,10.0,1.0,0.0,0.0,1.0,73.0,100.0,0.0,1.0,0.0,0.0,50.0,191937210.0,3,2111048,천호역 1번(천호문구완구거리)
2021,A,골목상권,17.0,164.0,10.0,1.0,0.0,0.0,1.0,64.0,109.0,0.0,1.0,0.0,0.0,50.0,198371875.0,4,2111048,천호역 1번(천호문구완구거리)
2021,A,골목상권,103.0,933.0,145.0,2.0,1.0,0.0,20.0,406.0,560.0,92.0,3.0,0.0,0.0,45.0,221012860.0,1,2111049,천호지구대(천호동자전거거리)
2021,A,골목상권,103.0,933.0,145.0,2.0,1.0,0.0,20.0,406.0,560.0,92.0,3.0,0.0,0.0,45.0,221012860.0,2,2111049,천호지구대(천호동자전거거리)
2021,A,골목상권,103.0,933.0,145.0,2.0,1.0,0.0,20.0,406.0,560.0,92.0,3.0,0.0,0.0,45.0,221012860.0,3,2111049,천호지구대(천호동자전거거리)
2021,A,골목상권,105.0,968.0,145.0,2.0,1.0,0.0,14.0,463.0,498.0,138.0,3.0,0.0,0.0,45.0,219073766.0,4,2111049,천호지구대(천호동자전거거리)
2021,A,골목상권,20.0,137.0,116.0,36.0,1.0,0.0,40.0,72.0,33.0,0.0,6.0,109.0,30.0,50.0,186591244.0,1,2111050,강동구청(강동구청역 2번)
2021,A,골목상권,20.0,137.0,116.0,36.0,1.0,0.0,40.0,72.0,33.0,0.0,6.0,109.0,30.0,50.0,186591244.0,2,2111050,강동구청(강동구청역 2번)
2021,A,골목상권,20.0,137.0,116.0,36.0,1.0,0.0,40.0,72.0,33.0,0.0,6.0,109.0,30.0,50.0,186591244.0,3,2111050,강동구청(강동구청역 2번)
2021,A,골목상권,21.0,149.0,116.0,36.0,1.0,0.0,36.0,75.0,42.0,4.0,1.0,0.0,144.0,48.0,207703371.0,4,2111050,강동구청(강동구청역 2번)
2021,A,골목상권,85.0,731.0,172.0,1.0,0.0,0.0,90.0,474.0,204.0,13.0,123.0,0.0,0.0,45.0,177429474.0,1,2111051,천호역 6번
2021,A,골목상권,85.0,731.0,172.0,1.0,0.0,0.0,90.0,474.0,204.0,13.0,123.0,0.0,0.0,45.0,177429474.0,2,2111051,천호역 6번
2021,A,골목상권,85.0,731.0,172.0,1.0,0.0,0.0,90.0,474.0,204.0,13.0,123.0,0.0,0.0,45.0,177429474.0,3,2111051,천호역 6번
2021,A,골목상권,89.0,845.0,171.0,2.0,0.0,0.0,78.0,458.0,273.0,10.0,75.0,91.0,33.0,45.0,193690449.0,4,2111051,천호역 6번
2021,A,골목상권,107.0,1110.0,490.0,4.0,1.0,0.0,139.0,578.0,278.0,109.0,125.0,71.0,305.0,48.0,195698973.0,1,2111052,암사역 3번(천호동자전거거리)
2021,A,골목상권,107.0,1110.0,490.0,4.0,1.0,0.0,139.0,578.0,278.0,109.0,125.0,71.0,305.0,48.0,195698973.0,2,2111052,암사역 3번(천호동자전거거리)
2021,A,골목상권,107.0,1110.0,490.0,4.0,1.0,0.0,139.0,578.0,278.0,109.0,125.0,71.0,305.0,48.0,195698973.0,3,2111052,암사역 3번(천호동자전거거리)
2021,A,골목상권,110.0,1148.0,490.0,4.0,1.0,0.0,125.0,562.0,323.0,120.0,14.0,11.0,488.0,48.0,214670390.0,4,2111052,암사역 3번(천호동자전거거리)
2021,A,골목상권,100.0,656.0,759.0,26.0,8.0,105.0,40.0,380.0,492.0,269.0,266.0,2.0,105.0,70.0,258199703.0,1,2111053,성내천어린이공원(하니사랑길)
2021,A,골목상권,100.0,656.0,759.0,26.0,8.0,105.0,40.0,380.0,492.0,269.0,266.0,2.0,105.0,70.0,258199703.0,2,2111053,성내천어린이공원(하니사랑길)
2021,A,골목상권,100.0,656.0,759.0,26.0,8.0,105.0,40.0,380.0,492.0,269.0,266.0,2.0,105.0,70.0,258199703.0,3,2111053,성내천어린이공원(하니사랑길)
2021,A,골목상권,103.0,754.0,759.0,14.0,8.0,105.0,28.0,353.0,528.0,182.0,179.0,233.0,137.0,67.0,289336355.0,4,2111053,성내천어린이공원(하니사랑길)
2021,A,골목상권,17.0,111.0,46.0,2.0,0.0,0.0,36.0,73.0,18.0,32.0,0.0,0.0,0.0,45.0,146911415.0,1,2111054,암사역 4번(삼성광나루아파트)
2021,A,골목상권,17.0,111.0,46.0,2.0,0.0,0.0,36.0,73.0,18.0,32.0,0.0,0.0,0.0,45.0,146911415.0,2,2111054,암사역 4번(삼성광나루아파트)
2021,A,골목상권,17.0,111.0,46.0,2.0,0.0,0.0,36.0,73.0,18.0,32.0,0.0,0.0,0.0,45.0,146911415.0,3,2111054,암사역 4번(삼성광나루아파트)
2021,A,골목상권,16.0,111.0,45.0,0.0,0.0,0.0,27.0,79.0,11.0,7.0,32.0,0.0,0.0,42.0,159176586.0,4,2111054,암사역 4번(삼성광나루아파트)
2021,A,골목상권,3.0,43.0,0.0,0.0,0.0,0.0,2.0,41.0,0.0,0.0,0.0,0.0,0.0,37.0,118614052.0,1,2111055,선사초등학교
2021,A,골목상권,3.0,43.0,0.0,0.0,0.0,0.0,2.0,41.0,0.0,0.0,0.0,0.0,0.0,37.0,118614052.0,2,2111055,선사초등학교
2021,A,골목상권,3.0,43.0,0.0,0.0,0.0,0.0,2.0,41.0,0.0,0.0,0.0,0.0,0.0,37.0,118614052.0,3,2111055,선사초등학교
2021,A,골목상권,3.0,43.0,0.0,0.0,0.0,0.0,2.0,41.0,0.0,0.0,0.0,0.0,0.0,37.0,125010784.0,4,2111055,선사초등학교
2021,A,골목상권,4.0,260.0,0.0,0.0,0.0,0.0,0.0,260.0,0.0,0.0,0.0,0.0,0.0,15.0,125786677.0,1,2111056,천호태영아파트
2021,A,골목상권,4.0,260.0,0.0,0.0,0.0,0.0,0.0,260.0,0.0,0.0,0.0,0.0,0.0,15.0,125786677.0,2,2111056,천호태영아파트
2021,A,골목상권,4.0,260.0,0.0,0.0,0.0,0.0,0.0,260.0,0.0,0.0,0.0,0.0,0.0,15.0,125786677.0,3,2111056,천호태영아파트
2021,A,골목상권,5.0,391.0,0.0,0.0,0.0,0.0,0.0,390.0,0.0,1.0,0.0,0.0,0.0,15.0,142981836.0,4,2111056,천호태영아파트
2021,A,골목상권,55.0,646.0,62.0,3.0,0.0,0.0,3.0,318.0,376.0,14.0,0.0,0.0,0.0,47.0,212816434.0,1,2111057,천호공원(해공체육문화센터)
2021,A,골목상권,55.0,646.0,62.0,3.0,0.0,0.0,3.0,318.0,376.0,14.0,0.0,0.0,0.0,47.0,212816434.0,2,2111057,천호공원(해공체육문화센터)
2021,A,골목상권,55.0,646.0,62.0,3.0,0.0,0.0,3.0,318.0,376.0,14.0,0.0,0.0,0.0,47.0,212816434.0,3,2111057,천호공원(해공체육문화센터)
2021,A,골목상권,58.0,739.0,62.0,3.0,0.0,0.0,3.0,318.0,468.0,13.0,2.0,0.0,0.0,47.0,221425566.0,4,2111057,천호공원(해공체육문화센터)
2021,A,골목상권,58.0,455.0,60.0,24.0,1.0,0.0,87.0,318.0,107.0,9.0,13.0,6.0,0.0,49.0,165435229.0,1,2111058,성내중학교
2021,A,골목상권,58.0,455.0,60.0,24.0,1.0,0.0,87.0,318.0,107.0,9.0,13.0,6.0,0.0,49.0,165435229.0,2,2111058,성내중학교
2021,A,골목상권,58.0,455.0,60.0,24.0,1.0,0.0,87.0,318.0,107.0,9.0,13.0,6.0,0.0,49.0,165435229.0,3,2111058,성내중학교
2021,A,골목상권,57.0,465.0,60.0,24.0,1.0,0.0,55.0,301.0,145.0,28.0,3.0,12.0,6.0,49.0,183228604.0,4,2111058,성내중학교
2021,A,골목상권,190.0,1627.0,589.0,88.0,1.0,19.0,302.0,970.0,499.0,186.0,316.0,51.0,0.0,48.0,177393386.0,1,2111059,강동역 4번(강풀만화거리)
2021,A,골목상권,190.0,1627.0,589.0,88.0,1.0,19.0,302.0,970.0,499.0,186.0,316.0,51.0,0.0,48.0,177393386.0,2,2111059,강동역 4번(강풀만화거리)
2021,A,골목상권,190.0,1627.0,589.0,88.0,1.0,19.0,302.0,970.0,499.0,186.0,316.0,51.0,0.0,48.0,177393386.0,3,2111059,강동역 4번(강풀만화거리)
2021,A,골목상권,190.0,1631.0,588.0,88.0,1.0,19.0,219.0,978.0,562.0,40.0,127.0,202.0,199.0,48.0,196799173.0,4,2111059,강동역 4번(강풀만화거리)
2021,A,골목상권,190.0,1640.0,484.0,48.0,15.0,0.0,161.0,1090.0,527.0,242.0,167.0,0.0,0.0,49.0,180219933.0,1,2111060,암사역 2번(서울강동초등학교)
2021,A,골목상권,190.0,1640.0,484.0,48.0,15.0,0.0,161.0,1090.0,527.0,242.0,167.0,0.0,0.0,49.0,180219933.0,2,2111060,암사역 2번(서울강동초등학교)
2021,A,골목상권,190.0,1640.0,484.0,48.0,15.0,0.0,161.0,1090.0,527.0,242.0,167.0,0.0,0.0,49.0,180219933.0,3,2111060,암사역 2번(서울강동초등학교)
2021,A,골목상권,198.0,1772.0,484.0,48.0,15.0,0.0,123.0,1064.0,625.0,150.0,173.0,83.0,101.0,48.0,192445719.0,4,2111060,암사역 2번(서울강동초등학교)
2021,A,골목상권,187.0,1629.0,504.0,22.0,0.0,0.0,228.0,1145.0,541.0,239.0,2.0,0.0,0.0,48.0,161904342.0,1,2111061,암사역 1번
2021,A,골목상권,187.0,1629.0,504.0,22.0,0.0,0.0,228.0,1145.0,541.0,239.0,2.0,0.0,0.0,48.0,161904342.0,2,2111061,암사역 1번
2021,A,골목상권,187.0,1629.0,504.0,22.0,0.0,0.0,228.0,1145.0,541.0,239.0,2.0,0.0,0.0,48.0,161904342.0,3,2111061,암사역 1번
2021,A,골목상권,189.0,1670.0,504.0,22.0,0.0,0.0,184.0,1078.0,441.0,273.0,170.0,50.0,0.0,48.0,175526802.0,4,2111061,암사역 1번
2021,A,골목상권,63.0,415.0,333.0,47.0,53.0,0.0,29.0,243.0,205.0,202.0,137.0,14.0,18.0,66.0,233781741.0,1,2111062,둔촌동역 3번(성내3동주민센터)
2021,A,골목상권,63.0,415.0,333.0,47.0,53.0,0.0,29.0,243.0,205.0,202.0,137.0,14.0,18.0,66.0,233781741.0,2,2111062,둔촌동역 3번(성내3동주민센터)
2021,A,골목상권,63.0,415.0,333.0,47.0,53.0,0.0,29.0,243.0,205.0,202.0,137.0,14.0,18.0,66.0,233781741.0,3,2111062,둔촌동역 3번(성내3동주민센터)
2021,A,골목상권,63.0,417.0,333.0,47.0,53.0,0.0,25.0,231.0,169.0,150.0,134.0,117.0,24.0,66.0,257224736.0,4,2111062,둔촌동역 3번(성내3동주민센터)
2021,A,골목상권,58.0,790.0,55.0,1.0,0.0,1.0,38.0,481.0,204.0,99.0,24.0,1.0,0.0,41.0,180012349.0,1,2111063,강동구립 천호도서관
2021,A,골목상권,58.0,790.0,55.0,1.0,0.0,1.0,38.0,481.0,204.0,99.0,24.0,1.0,0.0,41.0,180012349.0,2,2111063,강동구립 천호도서관
2021,A,골목상권,58.0,790.0,55.0,1.0,0.0,1.0,38.0,481.0,204.0,99.0,24.0,1.0,0.0,41.0,180012349.0,3,2111063,강동구립 천호도서관
2021,A,골목상권,62.0,907.0,55.0,1.0,0.0,1.0,41.0,572.0,182.0,87.0,81.0,1.0,0.0,39.0,183160684.0,4,2111063,강동구립 천호도서관
2021,A,골목상권,48.0,342.0,249.0,3.0,2.0,1.0,62.0,183.0,128.0,162.0,61.0,1.0,0.0,56.0,187399554.0,1,2111064,둔촌동역 4번
2021,A,골목상권,48.0,342.0,249.0,3.0,2.0,1.0,62.0,183.0,128.0,162.0,61.0,1.0,0.0,56.0,187399554.0,2,2111064,둔촌동역 4번
2021,A,골목상권,48.0,342.0,249.0,3.0,2.0,1.0,62.0,183.0,128.0,162.0,61.0,1.0,0.0,56.0,187399554.0,3,2111064,둔촌동역 4번
2021,A,골목상권,48.0,342.0,249.0,3.0,2.0,1.0,54.0,182.0,88.0,86.0,138.0,49.0,0.0,56.0,200995309.0,4,2111064,둔촌동역 4번
2021,A,골목상권,43.0,425.0,46.0,0.0,0.0,0.0,24.0,242.0,186.0,19.0,0.0,0.0,0.0,49.0,187836172.0,1,2111065,천일초등학교
2021,A,골목상권,43.0,425.0,46.0,0.0,0.0,0.0,24.0,242.0,186.0,19.0,0.0,0.0,0.0,49.0,187836172.0,2,2111065,천일초등학교
2021,A,골목상권,43.0,425.0,46.0,0.0,0.0,0.0,24.0,242.0,186.0,19.0,0.0,0.0,0.0,49.0,187836172.0,3,2111065,천일초등학교
2021,A,골목상권,46.0,459.0,46.0,0.0,0.0,0.0,23.0,232.0,227.0,23.0,0.0,0.0,0.0,49.0,197718170.0,4,2111065,천일초등학교
2021,A,골목상권,131.0,1029.0,186.0,7.0,1.0,4.0,145.0,785.0,272.0,25.0,0.0,0.0,0.0,49.0,162516797.0,1,2111066,암사동성당(효정하나플러스아파트)
2021,A,골목상권,131.0,1029.0,186.0,7.0,1.0,4.0,145.0,785.0,272.0,25.0,0.0,0.0,0.0,49.0,162516797.0,2,2111066,암사동성당(효정하나플러스아파트)
2021,A,골목상권,131.0,1029.0,186.0,7.0,1.0,4.0,145.0,785.0,272.0,25.0,0.0,0.0,0.0,49.0,162516797.0,3,2111066,암사동성당(효정하나플러스아파트)
2021,A,골목상권,136.0,1112.0,186.0,7.0,1.0,4.0,117.0,738.0,342.0,104.0,9.0,0.0,0.0,49.0,181508551.0,4,2111066,암사동성당(효정하나플러스아파트)
2021,A,골목상권,230.0,1903.0,826.0,24.0,4.0,3.0,205.0,1260.0,696.0,469.0,102.0,28.0,0.0,51.0,185682472.0,1,2111067,강동구립성내도서관
2021,A,골목상권,230.0,1903.0,826.0,24.0,4.0,3.0,205.0,1260.0,696.0,469.0,102.0,28.0,0.0,51.0,185682472.0,2,2111067,강동구립성내도서관
2021,A,골목상권,230.0,1903.0,826.0,24.0,4.0,3.0,205.0,1260.0,696.0,469.0,102.0,28.0,0.0,51.0,185682472.0,3,2111067,강동구립성내도서관
2021,A,골목상권,231.0,1896.0,824.0,24.0,4.0,3.0,146.0,1130.0,732.0,290.0,288.0,126.0,39.0,51.0,204083248.0,4,2111067,강동구립성내도서관
2021,A,골목상권,1.0,2.0,60.0,32.0,0.0,0.0,0.0,0.0,2.0,12.0,80.0,0.0,0.0,90.0,422702128.0,1,2111068,강동성심병원
2021,A,골목상권,1.0,2.0,60.0,32.0,0.0,0.0,0.0,0.0,2.0,12.0,80.0,0.0,0.0,90.0,422702128.0,2,2111068,강동성심병원
2021,A,골목상권,1.0,2.0,60.0,32.0,0.0,0.0,0.0,0.0,2.0,12.0,80.0,0.0,0.0,90.0,422702128.0,3,2111068,강동성심병원
2021,A,골목상권,1.0,2.0,60.0,32.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,88.0,0.0,90.0,536808511.0,4,2111068,강동성심병원
2021,A,골목상권,83.0,818.0,94.0,3.0,0.0,0.0,48.0,486.0,371.0,10.0,0.0,0.0,0.0,45.0,178789486.0,1,2111069,천호1동주민센터
2021,A,골목상권,83.0,818.0,94.0,3.0,0.0,0.0,48.0,486.0,371.0,10.0,0.0,0.0,0.0,45.0,178789486.0,2,2111069,천호1동주민센터
2021,A,골목상권,83.0,818.0,94.0,3.0,0.0,0.0,48.0,486.0,371.0,10.0,0.0,0.0,0.0,45.0,178789486.0,3,2111069,천호1동주민센터
2021,A,골목상권,85.0,844.0,94.0,3.0,0.0,0.0,46.0,486.0,394.0,15.0,0.0,0.0,0.0,45.0,182315256.0,4,2111069,천호1동주민센터
2021,A,골목상권,64.0,554.0,60.0,15.0,0.0,0.0,23.0,284.0,287.0,35.0,0.0,0.0,0.0,46.0,197261541.0,1,2111070,천호초등학교
2021,A,골목상권,64.0,554.0,60.0,15.0,0.0,0.0,23.0,284.0,287.0,35.0,0.0,0.0,0.0,46.0,197261541.0,2,2111070,천호초등학교
2021,A,골목상권,64.0,554.0,60.0,15.0,0.0,0.0,23.0,284.0,287.0,35.0,0.0,0.0,0.0,46.0,197261541.0,3,2111070,천호초등학교
2021,A,골목상권,63.0,554.0,58.0,15.0,0.0,0.0,14.0,258.0,312.0,43.0,0.0,0.0,0.0,46.0,204767635.0,4,2111070,천호초등학교
2021,A,골목상권,41.0,294.0,95.0,35.0,0.0,0.0,26.0,255.0,83.0,60.0,0.0,0.0,0.0,55.0,162226399.0,1,2111071,천동초등학교
2021,A,골목상권,41.0,294.0,95.0,35.0,0.0,0.0,26.0,255.0,83.0,60.0,0.0,0.0,0.0,55.0,162226399.0,2,2111071,천동초등학교
2021,A,골목상권,41.0,294.0,95.0,35.0,0.0,0.0,26.0,255.0,83.0,60.0,0.0,0.0,0.0,55.0,162226399.0,3,2111071,천동초등학교
2021,A,골목상권,41.0,314.0,83.0,35.0,0.0,0.0,23.0,252.0,78.0,17.0,62.0,0.0,0.0,54.0,181115827.0,4,2111071,천동초등학교
2021,A,골목상권,139.0,1065.0,787.0,80.0,1.0,0.0,93.0,751.0,535.0,537.0,17.0,0.0,0.0,55.0,193193471.0,1,2111072,굽은다리역 1번(십자성마을)
2021,A,골목상권,139.0,1065.0,787.0,80.0,1.0,0.0,93.0,751.0,535.0,537.0,17.0,0.0,0.0,55.0,193193471.0,2,2111072,굽은다리역 1번(십자성마을)
2021,A,골목상권,139.0,1065.0,787.0,80.0,1.0,0.0,93.0,751.0,535.0,537.0,17.0,0.0,0.0,55.0,193193471.0,3,2111072,굽은다리역 1번(십자성마을)
2021,A,골목상권,140.0,1094.0,787.0,80.0,1.0,0.0,90.0,740.0,379.0,491.0,254.0,8.0,0.0,55.0,205534470.0,4,2111072,굽은다리역 1번(십자성마을)
2021,A,골목상권,145.0,1010.0,580.0,60.0,3.0,1.0,120.0,661.0,382.0,230.0,247.0,14.0,0.0,53.0,191951976.0,1,2111073,둔촌동역 1번(한산중학교)
2021,A,골목상권,145.0,1010.0,580.0,60.0,3.0,1.0,120.0,661.0,382.0,230.0,247.0,14.0,0.0,53.0,191951976.0,2,2111073,둔촌동역 1번(한산중학교)
2021,A,골목상권,145.0,1010.0,580.0,60.0,3.0,1.0,120.0,661.0,382.0,230.0,247.0,14.0,0.0,53.0,191951976.0,3,2111073,둔촌동역 1번(한산중학교)
2021,A,골목상권,148.0,1057.0,582.0,59.0,3.0,1.0,106.0,634.0,420.0,135.0,177.0,204.0,26.0,52.0,212180195.0,4,2111073,둔촌동역 1번(한산중학교)
2021,A,골목상권,49.0,435.0,217.0,7.0,0.0,0.0,37.0,319.0,137.0,36.0,130.0,0.0,0.0,51.0,187500538.0,1,2111074,명일역 1번
2021,A,골목상권,49.0,435.0,217.0,7.0,0.0,0.0,37.0,319.0,137.0,36.0,130.0,0.0,0.0,51.0,187500538.0,2,2111074,명일역 1번
2021,A,골목상권,49.0,435.0,217.0,7.0,0.0,0.0,37.0,319.0,137.0,36.0,130.0,0.0,0.0,51.0,187500538.0,3,2111074,명일역 1번
2021,A,골목상권,49.0,435.0,217.0,7.0,0.0,0.0,33.0,284.0,164.0,30.0,21.0,127.0,0.0,51.0,200359922.0,4,2111074,명일역 1번
2021,A,골목상권,77.0,535.0,324.0,3.0,1.0,0.0,74.0,393.0,270.0,126.0,0.0,0.0,0.0,51.0,187031073.0,1,2111075,굽은다리역 2번
2021,A,골목상권,77.0,535.0,324.0,3.0,1.0,0.0,74.0,393.0,270.0,126.0,0.0,0.0,0.0,51.0,187031073.0,2,2111075,굽은다리역 2번
2021,A,골목상권,77.0,535.0,324.0,3.0,1.0,0.0,74.0,393.0,270.0,126.0,0.0,0.0,0.0,51.0,187031073.0,3,2111075,굽은다리역 2번
2021,A,골목상권,80.0,584.0,326.0,3.0,1.0,0.0,66.0,379.0,304.0,165.0,0.0,0.0,0.0,51.0,197721701.0,4,2111075,굽은다리역 2번
2021,A,골목상권,28.0,232.0,104.0,14.0,1.0,1.0,26.0,105.0,143.0,75.0,1.0,2.0,0.0,52.0,195987901.0,1,2111076,둔촌2동주민센터
2021,A,골목상권,28.0,232.0,104.0,14.0,1.0,1.0,26.0,105.0,143.0,75.0,1.0,2.0,0.0,52.0,195987901.0,2,2111076,둔촌2동주민센터
2021,A,골목상권,28.0,232.0,104.0,14.0,1.0,1.0,26.0,105.0,143.0,75.0,1.0,2.0,0.0,52.0,195987901.0,3,2111076,둔촌2동주민센터
2021,A,골목상권,28.0,232.0,104.0,14.0,1.0,1.0,21.0,82.0,126.0,103.0,18.0,1.0,1.0,52.0,214694427.0,4,2111076,둔촌2동주민센터
2021,A,골목상권,193.0,1479.0,1262.0,40.0,15.0,18.0,290.0,1115.0,586.0,614.0,178.0,30.0,1.0,56.0,178035707.0,1,2111077,길동주민센터(강동도서관)
2021,A,골목상권,193.0,1479.0,1262.0,40.0,15.0,18.0,290.0,1115.0,586.0,614.0,178.0,30.0,1.0,56.0,178035707.0,2,2111077,길동주민센터(강동도서관)
2021,A,골목상권,193.0,1479.0,1262.0,40.0,15.0,18.0,290.0,1115.0,586.0,614.0,178.0,30.0,1.0,56.0,178035707.0,3,2111077,길동주민센터(강동도서관)
2021,A,골목상권,199.0,1565.0,1263.0,39.0,15.0,18.0,245.0,985.0,615.0,487.0,260.0,132.0,176.0,55.0,201060337.0,4,2111077,길동주민센터(강동도서관)
2021,A,골목상권,143.0,1294.0,717.0,44.0,23.0,4.0,457.0,715.0,437.0,413.0,55.0,5.0,0.0,53.0,172165630.0,1,2111078,굽은다리역 4번
2021,A,골목상권,143.0,1294.0,717.0,44.0,23.0,4.0,457.0,715.0,437.0,413.0,55.0,5.0,0.0,53.0,172165630.0,2,2111078,굽은다리역 4번
2021,A,골목상권,143.0,1294.0,717.0,44.0,23.0,4.0,457.0,715.0,437.0,413.0,55.0,5.0,0.0,53.0,172165630.0,3,2111078,굽은다리역 4번
2021,A,골목상권,147.0,1385.0,701.0,44.0,23.0,4.0,433.0,730.0,447.0,304.0,237.0,5.0,1.0,52.0,182561469.0,4,2111078,굽은다리역 4번
2021,A,골목상권,42.0,341.0,119.0,40.0,59.0,17.0,88.0,165.0,147.0,70.0,11.0,9.0,86.0,65.0,239325044.0,1,2111079,둔촌고등학교(둔촌중학교)
2021,A,골목상권,42.0,341.0,119.0,40.0,59.0,17.0,88.0,165.0,147.0,70.0,11.0,9.0,86.0,65.0,239325044.0,2,2111079,둔촌고등학교(둔촌중학교)
2021,A,골목상권,42.0,341.0,119.0,40.0,59.0,17.0,88.0,165.0,147.0,70.0,11.0,9.0,86.0,65.0,239325044.0,3,2111079,둔촌고등학교(둔촌중학교)
2021,A,골목상권,41.0,341.0,119.0,10.0,23.0,17.0,69.0,174.0,115.0,104.0,16.0,12.0,20.0,59.0,207455893.0,4,2111079,둔촌고등학교(둔촌중학교)
2021,A,골목상권,38.0,404.0,326.0,3.0,0.0,0.0,47.0,176.0,139.0,236.0,135.0,0.0,0.0,51.0,175647341.0,1,2111080,굽은다리역 3번
2021,A,골목상권,38.0,404.0,326.0,3.0,0.0,0.0,47.0,176.0,139.0,236.0,135.0,0.0,0.0,51.0,175647341.0,2,2111080,굽은다리역 3번
