매출,기준_년_코드,상권_구분_코드_명,상권_코드,상권_코드_명,시간대,분기,총 상주인구 수,총 가구 수,총_직장인구_수,시간대_생활인구_수,관공서_수,은행_수,백화점_수,숙박_시설_수,area,시간대_버스_승하차승객수,시간대_지하철_승하차승객수,지하철역_수,평일_생활인구_평균,주말_생활인구_평균,상권내_총_아파트_세대_수,배후지_총_아파트_세대_수,면적당_버스정류장_수,면적당_점포_수,면적당_집객시설_수,직장인구/상주인구,점포수,아파트_단지_수,아파트_가격_1_억_미만_세대_수,아파트_가격_1_억_세대_수,아파트_가격_2_억_세대_수,아파트_가격_3_억_세대_수,아파트_가격_4_억_세대_수,아파트_가격_5_억_세대_수,아파트_가격_6_억_이상_세대_수,총_생활인구_수,월요일_생활인구_수,화요일_생활인구_수,수요일_생활인구_수,목요일_생활인구_수,금요일_생활인구_수,토요일_생활인구_수,일요일_생활인구_수,집객시설_수,연령대_10_생활인구_수,연령대_20_생활인구_수,연령대_30_생활인구_수,연령대_40_생활인구_수,연령대_50_생활인구_수,연령대_60_이상_생활인구_수,버스정류장_수
203840.63,2020,발달상권,2120187,신논현역,2,3,4994,3515,13076,594531,3,6,0,37,382392,53472,1206599,1,,,,,,,,,78.0,59.0,6.0,382.0,176.0,64.0,11.0,73.0,41.0,3141527.0,458070.0,475765.0,464600.0,471937.0,488430.0,424603.0,358123.0,216.0,232644.0,889559.0,804229.0,541004.0,323243.0,350847.0,3.0
170861.2003,2020,발달상권,2120188,압구정역,2,3,1137,583,8579,301612,1,16,1,7,251745,419579,1449460,1,,,,,,,,,42.0,20.0,3.0,56.0,37.0,13.0,14.0,48.0,50.0,1651156.0,248234.0,261247.0,252384.0,255194.0,263074.0,211813.0,159211.0,359.0,234963.0,300146.0,336543.0,310912.0,207088.0,261503.0,6.0
261186.2269,2020,발달상권,2120190,강남을지병원,2,3,2273,1327,11703,281681,0,4,0,10,295195,247499,0,0,,,,,,,,,33.0,48.0,5.0,226.0,191.0,43.0,47.0,33.0,2.0,1424881.0,215670.0,226911.0,220494.0,226567.0,225928.0,168707.0,140603.0,115.0,105237.0,312778.0,382210.0,288105.0,152985.0,183563.0,6.0
248295.3608,2020,발달상권,2120191,학동역,2,3,4551,3003,13862,403210,4,7,0,4,366286,341202,1351700,1,,,,,,,,,51.0,80.0,24.0,327.0,510.0,52.0,38.0,13.0,150.0,1892175.0,290264.0,298061.0,292848.0,298988.0,293096.0,221487.0,197430.0,77.0,145240.0,409946.0,496025.0,363671.0,212622.0,264673.0,6.0
229193.9356,2020,발달상권,2120192,뱅뱅사거리,2,3,6563,4491,27462,374042,1,18,0,19,317599,110994,0,0,,,,,,,,,67.0,46.0,13.0,413.0,511.0,102.0,46.0,147.0,175.0,1705608.0,269201.0,277912.0,269332.0,275249.0,269172.0,181036.0,163708.0,112.0,125438.0,348253.0,461976.0,352778.0,210977.0,206185.0,3.0
194965.3349,2020,발달상권,2120193,도산공원교차로,2,3,1196,602,6384,124854,1,5,0,1,185023,105774,0,0,,,,,,,,,21.0,32.0,0.0,75.0,50.0,39.0,26.0,49.0,68.0,638469.0,96698.0,103646.0,100241.0,103676.0,103142.0,73252.0,57813.0,48.0,47308.0,130612.0,171404.0,131968.0,72421.0,84755.0,3.0
160449.1876,2020,발달상권,2120194,언주역(차병원),2,3,2556,1687,12628,357315,1,3,0,15,242446,214870,466637,1,,,,,,,,,47.0,60.0,8.0,410.0,314.0,72.0,26.0,36.0,66.0,1670711.0,254745.0,266462.0,259552.0,265974.0,261402.0,193069.0,169508.0,95.0,88308.0,368293.0,484446.0,332730.0,189018.0,207914.0,8.0
136711.3995,2020,발달상권,2120195,성수대교남단,2,3,455,237,5611,168442,0,10,0,4,126829,143720,0,0,,,,,,,,,12.0,8.0,6.0,26.0,12.0,18.0,24.0,23.0,1.0,995515.0,141045.0,151830.0,148920.0,152139.0,158547.0,137160.0,105873.0,92.0,104511.0,223954.0,234184.0,175484.0,111697.0,145686.0,3.0
233177.1332,2020,발달상권,2120196,서울세관,2,3,1385,903,9687,168365,4,7,0,3,185479,97961,0,0,,,,,,,,,16.0,26.0,0.0,23.0,28.0,11.0,29.0,6.0,32.0,814904.0,124880.0,130974.0,128212.0,130984.0,128998.0,90151.0,80705.0,51.0,73236.0,158429.0,213172.0,167238.0,92143.0,110685.0,7.0
288570.2186,2020,발달상권,2120197,역삼역,2,3,5436,3697,58694,743553,8,25,0,46,562806,439279,2634128,1,,,,,,,,,143.0,100.0,12.0,790.0,427.0,188.0,113.0,21.0,37.0,3509396.0,562928.0,595575.0,575614.0,591263.0,570911.0,333813.0,279293.0,254.0,151724.0,844309.0,1025467.0,691511.0,414686.0,381698.0,7.0
166479.9599,2020,발달상권,2120198,구역삼세무서,2,3,7479,5101,11531,460748,1,3,0,34,291469,155664,0,0,,,,,,,,,39.0,137.0,51.0,840.0,608.0,173.0,167.0,48.0,49.0,2182428.0,334007.0,340158.0,333087.0,340480.0,331117.0,254568.0,249011.0,78.0,151616.0,524269.0,598110.0,400284.0,232688.0,275462.0,7.0
520433.0575,2020,발달상권,2120199,경복아파트교차로,2,3,737,485,3830,111742,0,2,0,6,112742,56061,0,0,,,,,,,,,14.0,17.0,4.0,139.0,35.0,8.0,1.0,2.0,46.0,522457.0,78477.0,81167.0,80073.0,81699.0,80024.0,63260.0,57756.0,19.0,35991.0,105199.0,149884.0,101703.0,60739.0,68941.0,4.0
203203.6102,2020,발달상권,2120200,학동사거리,2,3,1013,568,9363,233359,0,6,0,4,266597,170871,0,0,,,,,,,,,36.0,14.0,10.0,50.0,19.0,12.0,6.0,2.0,77.0,1295070.0,179188.0,198659.0,195314.0,201356.0,206633.0,177931.0,135991.0,136.0,94254.0,303984.0,354061.0,236769.0,142054.0,163949.0,4.0
236067.9188,2020,발달상권,2120201,도곡1동,2,3,1873,1076,11559,214151,0,6,0,10,169293,228434,0,0,,,,,,,,,15.0,43.0,31.0,171.0,102.0,88.0,94.0,31.0,0.0,1012530.0,152947.0,153866.0,151743.0,153858.0,150496.0,126320.0,123298.0,46.0,151067.0,169046.0,204727.0,194453.0,131256.0,161981.0,6.0
90644.0646,2020,발달상권,2120202,압구정로데오역(압구정로데오),2,3,1880,789,11735,370719,1,5,2,5,265701,206797,759035,1,,,,,,,,,35.0,13.0,0.0,2.0,16.0,0.0,48.0,33.0,457.0,2203590.0,306657.0,333387.0,328839.0,335811.0,350824.0,309823.0,238250.0,146.0,207074.0,519059.0,534869.0,389363.0,245316.0,307910.0,3.0
146588.4462,2020,발달상권,2120203,강남구청역,2,3,1552,906,7726,382775,2,7,0,10,173251,246810,1314758,1,,,,,,,,,39.0,24.0,4.0,79.0,84.0,22.0,3.0,6.0,118.0,1927837.0,290700.0,304496.0,299320.0,305208.0,302017.0,226048.0,200048.0,111.0,204277.0,378031.0,474522.0,381578.0,227022.0,262405.0,6.0
224480.6236,2020,발달상권,2120204,르네상스호텔사거리,2,3,1580,1096,41471,298348,7,8,0,3,160960,129469,0,0,,,,,,,,,24.0,21.0,2.0,242.0,359.0,135.0,129.0,38.0,290.0,1326053.0,211923.0,222299.0,215114.0,221801.0,215584.0,131250.0,108081.0,47.0,88452.0,257279.0,355689.0,276141.0,176016.0,172475.0,3.0
188477.3342,2020,발달상권,2120205,매봉역,2,3,1102,573,13950,111672,0,1,0,6,122443,64186,0,0,,,,,,,,,24.0,23.0,37.0,59.0,28.0,57.0,39.0,27.0,5.0,551262.0,84028.0,86780.0,84622.0,86510.0,86021.0,64021.0,59280.0,33.0,51017.0,93482.0,110127.0,104104.0,84645.0,107886.0,6.0
160804.6595,2020,발달상권,2120206,개나리아파트,2,3,4051,2075,5280,303522,2,4,0,5,148412,142952,0,0,,,,,,,,,31.0,50.0,10.0,243.0,135.0,64.0,42.0,55.0,282.0,1364870.0,205585.0,209412.0,207443.0,210476.0,205753.0,165571.0,160633.0,45.0,206169.0,222024.0,289977.0,280294.0,170649.0,195755.0,8.0
222096.5859,2020,발달상권,2120207,선정릉역,2,3,6835,3858,12151,384853,5,5,0,3,323475,208950,879839,1,,,,,,,,,42.0,179.0,49.0,777.0,501.0,246.0,96.0,53.0,440.0,1821968.0,271691.0,276305.0,273669.0,278583.0,274663.0,229065.0,217991.0,83.0,225726.0,342522.0,426301.0,366468.0,203868.0,257083.0,11.0
206813.5595,2020,발달상권,2120208,청담사거리(청담동명품거리),2,3,3296,1887,10577,323649,3,9,0,7,331336,374198,0,0,,,,,,,,,42.0,46.0,0.0,58.0,138.0,241.0,64.0,31.0,204.0,1616423.0,227674.0,244126.0,242322.0,245993.0,250454.0,218959.0,186894.0,148.0,155605.0,309333.0,380691.0,302317.0,205985.0,262490.0,8.0
225192.418,2020,발달상권,2120209,"강남구청(청담역_8번, 강남세무서)",2,3,1348,629,8984,119273,2,4,0,0,134148,140322,0,0,,,,,,,,,24.0,19.0,21.0,30.0,31.0,11.0,43.0,62.0,170.0,580471.0,85327.0,88547.0,87744.0,88858.0,89208.0,74478.0,66308.0,79.0,92280.0,76750.0,104668.0,112741.0,78218.0,115814.0,3.0
250269.0647,2020,발달상권,2120210,선릉역,2,3,4534,3089,48780,1046924,1,13,0,15,360433,420966,3328162,1,,,,,,,,,93.0,93.0,30.0,745.0,692.0,112.0,101.0,5.0,141.0,4946442.0,762929.0,798259.0,778900.0,799219.0,784090.0,550286.0,472759.0,181.0,546445.0,920163.0,1184744.0,997468.0,655258.0,642366.0,6.0
195627.1289,2020,발달상권,2120211,도성초등학교,2,3,1620,699,984,161965,0,1,0,4,72437,54161,0,0,,,,,,,,,7.0,22.0,3.0,68.0,51.0,66.0,38.0,22.0,74.0,868026.0,122990.0,125636.0,125561.0,126521.0,127074.0,126149.0,114095.0,31.0,242003.0,111827.0,123589.0,171332.0,103382.0,115893.0,4.0
130426.793,2020,발달상권,2120212,한티역,2,3,1554,713,713,203560,1,7,1,6,112734,183790,595266,1,,,,,,,,,21.0,20.0,0.0,54.0,53.0,47.0,14.0,52.0,59.0,1153472.0,158291.0,163558.0,162879.0,163915.0,164467.0,176172.0,164189.0,75.0,384116.0,120636.0,116043.0,241266.0,148908.0,142505.0,4.0
143634.5074,2020,발달상권,2120213,삼성중앙역,2,3,4240,2354,8472,357592,2,2,0,11,228925,74144,327698,1,,,,,,,,,34.0,85.0,29.0,481.0,195.0,75.0,38.0,32.0,266.0,1691342.0,256785.0,264245.0,259324.0,264787.0,259672.0,200429.0,186100.0,51.0,147166.0,299754.0,427440.0,373938.0,208465.0,234580.0,3.0
164444.2379,2020,발달상권,2120214,영동대교남단교차로,2,3,744,303,3990,54575,0,2,0,1,89135,20667,0,0,,,,,,,,,18.0,7.0,0.0,0.0,16.0,0.0,0.0,0.0,200.0,257953.0,39031.0,40748.0,40231.0,40870.0,40851.0,30809.0,25415.0,21.0,26073.0,38580.0,58698.0,50217.0,39539.0,44846.0,1.0
227586.5614,2020,발달상권,2120215,포스코사거리,2,3,3112,1894,61656,677564,1,21,0,17,318625,346063,0,0,,,,,,,,,68.0,26.0,0.0,291.0,474.0,131.0,195.0,12.0,273.0,3103859.0,493001.0,516054.0,498904.0,514673.0,489817.0,310516.0,280894.0,138.0,311873.0,585574.0,819189.0,696782.0,377001.0,313443.0,7.0
91651.83913,2020,발달상권,2120216,경기고교사거리(경기고교앞사거리),2,3,227,152,4934,38539,0,3,0,1,71694,292866,0,0,,,,,,,,,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,183802.0,27921.0,29163.0,28702.0,29051.0,29041.0,21800.0,18123.0,31.0,19921.0,27010.0,39617.0,34972.0,26906.0,35377.0,6.0
127708.7886,2020,발달상권,2120217,대치사거리,2,3,3938,2041,2779,243349,0,3,0,18,159410,85629,0,0,,,,,,,,,18.0,99.0,31.0,314.0,265.0,213.0,65.0,19.0,47.0,1210209.0,180334.0,183046.0,180786.0,183101.0,178906.0,155241.0,148794.0,35.0,291605.0,175669.0,209172.0,241710.0,150780.0,141276.0,5.0
120464.9425,2020,발달상권,2120218,코엑스,2,3,19,11,290,8476,3,7,0,0,145396,102174,0,0,,,,,,,,,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44554.0,6552.0,6944.0,6850.0,7235.0,7251.0,5326.0,4396.0,32.0,2558.0,10131.0,12438.0,9451.0,5371.0,4605.0,3.0
151144.8753,2020,발달상권,2120219,은마아파트,2,3,1115,446,17161,189318,0,6,0,1,149660,192483,0,0,,,,,,,,,36.0,18.0,0.0,13.0,24.0,37.0,19.0,48.0,71.0,1088141.0,149169.0,152267.0,152299.0,151456.0,152147.0,171188.0,159614.0,62.0,413516.0,115257.0,101295.0,198411.0,133418.0,126243.0,7.0
143782.49,2020,발달상권,2120220,대치역,2,3,845,264,5578,87242,1,8,0,0,163253,122820,438504,1,,,,,,,,,24.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,212.0,496658.0,70346.0,71322.0,70055.0,70762.0,70999.0,75273.0,67903.0,82.0,174327.0,45358.0,41520.0,94639.0,65780.0,75034.0,5.0
183972.8242,2020,발달상권,2120221,봉은사역,2,3,659,451,19513,95666,3,6,0,7,124925,318883,724424,1,,,,,,,,,17.0,7.0,0.0,5.0,42.0,23.0,31.0,1.0,75.0,423297.0,65648.0,67704.0,66274.0,67970.0,66648.0,46733.0,42318.0,48.0,47317.0,71642.0,98650.0,86921.0,55909.0,62857.0,6.0
233587.6465,2020,발달상권,2120222,삼성역,2,3,596,375,43324,218008,4,15,1,8,356336,730361,2523746,1,,,,,,,,,48.0,8.0,0.0,3.0,24.0,31.0,7.0,31.0,3.0,944012.0,154310.0,164000.0,156652.0,164237.0,158196.0,80964.0,65654.0,107.0,73506.0,202812.0,271099.0,196296.0,107182.0,93119.0,13.0
96142.92572,2020,발달상권,2120223,휘문고교사거리,2,3,332,111,9166,45001,0,0,0,0,133569,156024,0,0,,,,,,,,,6.0,9.0,0.0,3.0,20.0,23.0,3.0,0.0,34.0,200839.0,32618.0,34121.0,32593.0,33999.0,32684.0,18639.0,16183.0,21.0,27860.0,35676.0,49600.0,42044.0,23587.0,22071.0,5.0
566141.1798,2020,발달상권,2120224,수서역,2,3,633,434,12418,44930,0,4,0,0,60183,53293,1408321,1,,,,,,,,,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212957.0,32800.0,32992.0,32671.0,32884.0,32819.0,25746.0,23045.0,42.0,20800.0,22623.0,36981.0,35378.0,30228.0,66947.0,4.0
39464.80797,2020,전통시장,2130303,영동전통시장,2,3,1169,724,242,75142,0,0,0,3,39097,0,0,0,,,,,,,,,3.0,18.0,13.0,104.0,77.0,9.0,10.0,0.0,2.0,403791.0,58695.0,60621.0,59844.0,61527.0,63267.0,53963.0,45875.0,7.0,20950.0,101952.0,102296.0,71244.0,47073.0,60276.0,0.0
119419.0024,2020,전통시장,2130310,강남개포시장,2,3,108,83,298,33401,0,3,0,3,25363,48625,161979,1,,,,,,,,,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185038.0,26260.0,26545.0,27085.0,26496.0,27199.0,26994.0,24460.0,26.0,39154.0,21206.0,19769.0,32760.0,28677.0,43471.0,2.0
487023.4076,2020,관광특구,1001496,강남 마이스 관광특구,2,3,24,13,15904,19359,4,10,1,0,237891,258242,0,0,,,,,,,,,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97662.0,14696.0,15628.0,15297.0,16139.0,16028.0,10950.0,8926.0,52.0,5557.0,22263.0,27809.0,20644.0,11559.0,9831.0,5.0
199707.6253,2020,발달상권,2120185,논현역,2,4,3768,2428,12764,545755,1,7,0,0,321182,85398,1023260,1,,,,,,,,,51.0,52.0,4.0,281.0,370.0,159.0,58.0,14.0,76.0,2690468.0,415956.0,421903.0,421518.0,404026.0,394234.0,334273.0,298556.0,105.0,163227.0,566403.0,695322.0,520296.0,340076.0,405145.0,3.0
138800.8631,2020,발달상권,2120186,가로수길,2,4,3152,1777,6518,374184,2,4,0,0,256687,121854,0,0,,,,,,,,,27.0,62.0,0.0,196.0,151.0,94.0,54.0,43.0,88.0,2116401.0,311520.0,320508.0,321290.0,312646.0,315629.0,285513.0,249293.0,42.0,229499.0,483133.0,491982.0,368797.0,236796.0,306194.0,2.0
181664.0585,2020,발달상권,2120187,신논현역,2,4,5512,3959,13076,566814,3,7,0,0,382392,50311,1175460,1,,,,,,,,,78.0,61.0,5.0,365.0,218.0,64.0,28.0,43.0,75.0,2970832.0,441754.0,453476.0,453507.0,438280.0,441256.0,401190.0,341368.0,154.0,211455.0,795654.0,775815.0,524436.0,316849.0,346623.0,3.0
146556.1599,2020,발달상권,2120188,압구정역,2,4,1129,598,8579,297146,0,14,1,0,251745,393369,1397736,1,,,,,,,,,42.0,20.0,1.0,55.0,36.0,15.0,8.0,26.0,80.0,1606274.0,246123.0,256258.0,253648.0,241828.0,239213.0,208215.0,160991.0,213.0,202160.0,288171.0,339400.0,309635.0,208373.0,258534.0,6.0
238871.1248,2020,발달상권,2120190,강남을지병원,2,4,2274,1334,11703,274635,0,3,0,0,295195,227285,0,0,,,,,,,,,33.0,46.0,0.0,174.0,215.0,40.0,34.0,32.0,30.0,1386689.0,215476.0,225660.0,224192.0,212261.0,204319.0,164518.0,140266.0,72.0,97254.0,294863.0,375387.0,285925.0,152917.0,180342.0,6.0
248482.0657,2020,발달상권,2120191,학동역,2,4,4394,2961,13862,383541,4,6,0,0,366286,317650,1329463,1,,,,,,,,,48.0,82.0,18.0,307.0,559.0,57.0,30.0,20.0,155.0,1804491.0,284657.0,290224.0,290589.0,277021.0,261446.0,210099.0,190453.0,65.0,132512.0,386174.0,480762.0,348476.0,207745.0,248822.0,6.0
214701.1724,2020,발달상권,2120192,뱅뱅사거리,2,4,6735,4796,27462,377518,2,13,0,1,317599,106784,0,0,,,,,,,,,64.0,47.0,11.0,405.0,536.0,94.0,52.0,56.0,278.0,1739894.0,282436.0,285374.0,283410.0,269770.0,255174.0,188786.0,174945.0,87.0,133970.0,346716.0,463774.0,356016.0,218021.0,221396.0,3.0
183100.5198,2020,발달상권,2120193,도산공원교차로,2,4,1184,596,6384,120451,0,4,0,0,185023,98290,0,0,,,,,,,,,22.0,33.0,0.0,51.0,65.0,36.0,21.0,32.0,102.0,610555.0,95757.0,100976.0,100388.0,95146.0,91000.0,70536.0,56750.0,19.0,42815.0,120148.0,164304.0,129896.0,70776.0,82617.0,3.0
149961.5377,2020,발달상권,2120194,언주역(차병원),2,4,2599,1764,12628,354440,1,3,0,0,242446,200389,451606,1,,,,,,,,,45.0,63.0,5.0,400.0,330.0,80.0,39.0,13.0,97.0,1658788.0,260786.0,265059.0,263318.0,252179.0,242604.0,198581.0,176261.0,67.0,81180.0,354726.0,484468.0,334217.0,191744.0,212452.0,8.0
125835.1757,2020,발달상권,2120195,성수대교남단,2,4,444,224,5611,161892,0,8,0,0,126829,134028,0,0,,,,,,,,,12.0,9.0,5.0,23.0,26.0,15.0,6.0,21.0,26.0,939803.0,135669.0,144245.0,145054.0,139390.0,141934.0,130530.0,102979.0,51.0,94409.0,203779.0,220725.0,171309.0,110091.0,139490.0,3.0
241704.2899,2020,발달상권,2120196,서울세관,2,4,1346,899,9687,167835,4,5,0,0,185479,90007,0,0,,,,,,,,,15.0,24.0,0.0,16.0,19.0,10.0,22.0,17.0,33.0,813970.0,128369.0,132511.0,132748.0,126396.0,119355.0,92073.0,82518.0,36.0,70339.0,152510.0,212710.0,171791.0,95092.0,111527.0,7.0
259407.8729,2020,발달상권,2120197,역삼역,2,4,6012,4306,58694,685308,2,25,0,0,562806,408444,2525015,1,,,,,,,,,145.0,101.0,6.0,749.0,419.0,202.0,135.0,61.0,39.0,3233852.0,545812.0,564476.0,560793.0,519743.0,479661.0,303142.0,260225.0,172.0,126463.0,747262.0,963118.0,656441.0,383821.0,356748.0,7.0
157866.8718,2020,발달상권,2120198,구역삼세무서,2,4,7376,5072,11531,441498,2,3,0,0,291469,145404,0,0,,,,,,,,,39.0,141.0,36.0,766.0,717.0,161.0,146.0,106.0,66.0,2091420.0,328421.0,332433.0,331363.0,315895.0,299932.0,242837.0,240540.0,33.0,136934.0,480908.0,581241.0,394258.0,230867.0,267211.0,7.0
417611.6717,2020,발달상권,2120199,경복아파트교차로,2,4,996,641,3830,113078,0,1,0,0,112742,50912,0,0,,,,,,,,,15.0,17.0,2.0,126.0,45.0,12.0,2.0,0.0,48.0,525971.0,80730.0,82803.0,82817.0,79623.0,76562.0,63576.0,59860.0,10.0,37003.0,103867.0,149487.0,104901.0,62995.0,67719.0,4.0
218121.0754,2020,발달상권,2120200,학동사거리,2,4,976,565,9363,211756,1,4,0,0,266597,164045,0,0,,,,,,,,,34.0,14.0,7.0,45.0,27.0,9.0,8.0,3.0,77.0,1156239.0,165071.0,181108.0,181761.0,173764.0,172286.0,158286.0,123968.0,78.0,80062.0,267332.0,320988.0,215453.0,132050.0,140353.0,4.0
222291.1558,2020,발달상권,2120201,도곡1동,2,4,1880,1108,11559,222827,0,5,0,0,169293,218005,0,0,,,,,,,,,15.0,47.0,25.0,176.0,136.0,101.0,67.0,68.0,0.0,1041715.0,159621.0,160220.0,160503.0,154744.0,149655.0,129516.0,127456.0,36.0,156339.0,169505.0,211044.0,202394.0,137334.0,165099.0,6.0
88418.00664,2020,발달상권,2120202,압구정로데오역(압구정로데오),2,4,1843,793,11735,365782,1,4,2,0,265701,197590,744756,1,,,,,,,,,36.0,14.0,0.0,10.0,7.0,0.0,0.0,54.0,478.0,2129008.0,302492.0,324810.0,327265.0,314763.0,322447.0,301307.0,235925.0,77.0,197054.0,485026.0,513641.0,386113.0,246386.0,300789.0,3.0
133046.2758,2020,발달상권,2120203,강남구청역,2,4,1522,920,7726,380367,2,5,0,0,173251,231150,1292969,1,,,,,,,,,40.0,26.0,0.0,74.0,62.0,67.0,9.0,7.0,119.0,1907166.0,297018.0,305933.0,306811.0,292043.0,279307.0,223296.0,202760.0,88.0,205850.0,363702.0,466886.0,385341.0,227982.0,257402.0,6.0
224969.1712,2020,발달상권,2120204,르네상스호텔사거리,2,4,1595,1127,41471,287325,1,7,0,1,160960,120983,0,0,,,,,,,,,24.0,20.0,2.0,230.0,362.0,69.0,200.0,32.0,11.0,1286922.0,215025.0,220206.0,218707.0,205129.0,191418.0,128183.0,108253.0,30.0,90621.0,238843.0,346479.0,272001.0,170951.0,168026.0,3.0
172229.553,2020,발달상권,2120205,매봉역,2,4,1116,592,13950,107853,1,1,0,0,122443,65981,0,0,,,,,,,,,24.0,24.0,29.0,66.0,18.0,50.0,55.0,29.0,9.0,534431.0,83500.0,85212.0,85239.0,82141.0,78151.0,61956.0,58231.0,23.0,50695.0,84511.0,109323.0,100963.0,82999.0,105937.0,6.0
160582.1406,2020,발달상권,2120206,개나리아파트,2,4,4039,2082,5280,258891,2,4,0,0,148412,133043,0,0,,,,,,,,,30.0,53.0,5.0,212.0,159.0,68.0,60.0,57.0,289.0,1189598.0,181670.0,184457.0,186035.0,178524.0,171546.0,145600.0,141766.0,45.0,174477.0,194389.0,260946.0,250773.0,146772.0,162242.0,8.0
210500.7177,2020,발달상권,2120207,선정릉역,2,4,6763,3891,12151,364360,4,4,0,0,323475,195483,867703,1,,,,,,,,,42.0,180.0,22.0,704.0,510.0,245.0,164.0,64.0,198.0,1733068.0,263606.0,267127.0,268197.0,258716.0,249927.0,216522.0,208973.0,72.0,202861.0,320260.0,415293.0,348544.0,198351.0,247757.0,11.0
200032.9252,2020,발달상권,2120208,청담사거리(청담동명품거리),2,4,3265,1913,10577,319395,5,7,0,0,331336,362126,0,0,,,,,,,,,42.0,47.0,0.0,52.0,129.0,235.0,74.0,32.0,224.0,1586277.0,227685.0,242256.0,242855.0,235316.0,234044.0,216448.0,187674.0,93.0,150307.0,295331.0,377248.0,294093.0,207087.0,262214.0,8.0
176724.6709,2020,발달상권,2120209,"강남구청(청담역_8번, 강남세무서)",2,4,1374,671,8984,121307,4,5,0,0,134148,129635,0,0,,,,,,,,,25.0,20.0,20.0,31.0,85.0,16.0,33.0,44.0,227.0,590025.0,88225.0,91065.0,91534.0,88564.0,86826.0,75802.0,68011.0,75.0,96298.0,75828.0,104392.0,116633.0,80154.0,116721.0,3.0
216821.355,2020,발달상권,2120210,선릉역,2,4,4780,3339,48780,1037469,1,11,0,0,360433,392697,3228282,1,,,,,,,,,95.0,94.0,25.0,683.0,736.0,101.0,116.0,33.0,19.0,4916158.0,785356.0,804881.0,804795.0,762733.0,724779.0,551128.0,482487.0,150.0,558541.0,899345.0,1185183.0,993170.0,643070.0,636852.0,6.0
125042.4638,2020,발달상권,2120211,도성초등학교,2,4,1638,726,984,156269,0,1,0,0,72437,50138,0,0,,,,,,,,,9.0,23.0,3.0,65.0,52.0,30.0,57.0,50.0,81.0,829665.0,119788.0,120427.0,121245.0,118630.0,119168.0,120259.0,110148.0,27.0,229142.0,105642.0,119047.0,167747.0,98633.0,109452.0,4.0
107778.074,2020,발달상권,2120212,한티역,2,4,1481,682,713,199640,1,6,1,0,112734,173329,579254,1,,,,,,,,,21.0,20.0,0.0,29.0,73.0,43.0,13.0,17.0,104.0,1124224.0,155102.0,158985.0,159208.0,156949.0,160152.0,172883.0,160945.0,58.0,368247.0,114810.0,114604.0,237844.0,149366.0,139353.0,4.0
125601.1489,2020,발달상권,2120213,삼성중앙역,2,4,4094,2304,8472,347415,2,3,0,0,228925,66197,323147,1,,,,,,,,,37.0,90.0,13.0,475.0,219.0,91.0,43.0,26.0,213.0,1646831.0,256834.0,262249.0,261668.0,251248.0,239950.0,192675.0,182207.0,41.0,134124.0,288711.0,416986.0,372625.0,205847.0,228538.0,3.0
150297.9179,2020,발달상권,2120214,영동대교남단교차로,2,4,761,321,3990,48381,0,1,0,0,89135,18446,0,0,,,,,,,,,18.0,8.0,0.0,0.0,16.0,0.0,0.0,12.0,200.0,232194.0,36015.0,37040.0,37425.0,35932.0,34711.0,27931.0,23138.0,11.0,23933.0,34280.0,54071.0,45459.0,35547.0,38903.0,1.0
211652.4989,2020,발달상권,2120215,포스코사거리,2,4,3513,2227,61656,656188,0,17,0,0,318625,319216,0,0,,,,,,,,,69.0,29.0,0.0,116.0,631.0,132.0,190.0,39.0,284.0,3026865.0,499424.0,512220.0,510383.0,478288.0,442507.0,304491.0,279552.0,92.0,302401.0,553204.0,807083.0,685827.0,371101.0,307249.0,7.0
73775.0659,2020,발달상권,2120216,경기고교사거리(경기고교앞사거리),2,4,218,151,4934,36191,0,4,0,0,71694,278353,0,0,,,,,,,,,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,173549.0,26981.0,27670.0,27909.0,26804.0,25584.0,21074.0,17528.0,31.0,18607.0,24873.0,38662.0,33682.0,25521.0,32205.0,6.0
110218.1081,2020,발달상권,2120217,대치사거리,2,4,3789,2015,2779,227593,0,2,0,0,159410,79645,0,0,,,,,,,,,18.0,102.0,30.0,299.0,233.0,231.0,88.0,39.0,57.0,1126848.0,170411.0,171963.0,171718.0,164836.0,160135.0,144866.0,142919.0,11.0,260376.0,164593.0,194964.0,225153.0,145651.0,136111.0,5.0
100118.9699,2020,발달상권,2120218,코엑스,2,4,28,17,290,7882,0,6,0,0,145396,97055,0,0,,,,,,,,,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41356.0,6252.0,6541.0,6724.0,6545.0,6375.0,4889.0,4030.0,22.0,1943.0,9018.0,11890.0,9103.0,5090.0,4312.0,3.0
